scrape_datetime,date,installation,oil_production,gas_production,oil_equivalents_boe,operator,type,estado,city,atendimento_campo,campo,quantity,code,status
2025-08-11T17:12:37.429Z,2025-08-03,Petrobras 74 (P-74),5277.175049999999,121201.79092721349,154394.16655670348,,,,,CARAPEBA(12/01/1994),,62,,PCP-I
2025-08-11T17:12:37.429Z,2025-08-03,Petrobras 75 (P-75),3477.82231,77748.500589408,99623.30735484598,,,,,"CONGRO(19/08/1983), CORVINA(19/08/1983), MALHADO(19/08/1983), ANEQUIM(07/05/1984), BAGRE(07/05/1984), CHERNE(07/05/1984), PARATI(07/05/1984)",,63,,PCP-II
2025-08-11T17:12:37.429Z,2025-08-03,Petrobras 76,115.83278000000001,,728.565019644,,,,,CHERNE(13/12/1983),,64,,PCP-III
2025-08-11T17:12:37.429Z,2025-08-03,Petrobras 77,6955.45718,161770.8239897176,205519.25856048163,,,,,"ENCHOVA(20/12/2010), ENCHOVA OESTE(20/12/2010)",,65,,PCH-I
2025-08-11T17:12:37.429Z,2025-08-03,PLATAFORMA DE CARAPEBA-I,266.05917107842316,,271.9262816753054,,,,,"GAROUPA(02/01/1979), GAROUPINHA(02/01/1979), VIOLA(02/01/1979)",,66,,PCH-II
2025-08-11T17:12:37.429Z,2025-08-03,PLATAFORMA DE CARAPEBA-II,355.45884507088743,,365.1951998301108,,,,,MANATI(14/01/2007),,67,,PCE-1
2025-08-11T17:12:37.429Z,2025-08-03,PLATAFORMA DE CARAPEBA-III,4727.381361064225,,4797.011239331741,,,,,MEXILHÃO(19/04/2011),,68,,PGP-1
2025-08-11T17:12:37.429Z,2025-08-03,PLATAFORMA DE CHERNE-1,,,,,,,,NAMORADO(01/09/1984),,69,,PMNT
2025-08-11T17:12:37.429Z,2025-08-03,PLATAFORMA DE CHERNE-2,,,,,,,,PAMPO(01/01/1984),,70,,PMXL-1
2025-08-11T17:12:37.429Z,2025-08-03,PLATAFORMA DE ENCHOVA,187.2783499999998,,1177.9433658299986,,,,,PARGO(12/01/1988),,71,,PNA-2
2025-08-11T17:12:37.429Z,2025-08-03,PLATAFORMA DE GAROUPA,,,,,,,,VERMELHO(05/01/1989),,72,,PPM-1
2025-08-11T17:12:37.429Z,2025-08-03,PLATAFORMA DE MANATI 1,2052.59263,,12910.397124174,,,,,VERMELHO(01/01/1989),,73,,PPG-1A
2025-08-11T17:12:37.429Z,2025-08-03,Plataforma de Mexilhão,2766.6579999999994,2248.037418,19649.762906399996,,,,,VERMELHO(06/01/1989),,74,,PVM-1
2025-08-11T17:12:37.429Z,2025-08-03,PLATAFORMA DE NAMORADO-2,,,,,,,,POLVO(30/07/2007),,75,,PVM-2
2025-08-11T17:12:37.429Z,2025-08-03,PLATAFORMA DE PAMPO-1,140.86005,7991.793145205098,8877.774687695099,,,,,,,76,,PVM-3
2025-08-11T17:12:37.429Z,2025-08-03,PLATAFORMA DE PARGO-1A,3346.3242164531994,,3390.601145790718,,,,,,,77,,POLVO A
2025-08-11T17:12:37.429Z,2025-08-03,PLATAFORMA DE VERMELHO-I,6000.544510245816,,6140.251730887494,,,,,,,78,,
2025-08-11T17:12:37.429Z,2025-08-03,PLATAFORMA DE VERMELHO-II,,,,,,,,,,79,,
2025-08-11T17:12:37.429Z,2025-08-03,PLATAFORMA DE VERMELHO-III,1559.3868048049055,,1699.3099198480854,,,,,,,80,,
2025-08-11T17:12:37.429Z,2025-08-03,Polo Arara,158,7306.651190166812,51557.8122563004,,,,,,,81,,
2025-08-11T17:12:37.429Z,2025-08-03,Polvo A,6197.528393232922,,6345.794197994784,,,,,,,82,,
2025-08-11T17:12:37.429Z,2025-08-03,Ponto de Coleta Área do IMT-03,335.9484102043554,548.5933111721835,2661.6416216755383,,,,,,,83,,
2025-08-11T17:12:37.429Z,2025-08-03,Ponto de Coleta Área do LUC-04,1603.7258618661228,1085.9789880143137,11173.09391397985,,,,,,,84,,
2025-08-11T17:12:37.429Z,2025-08-03,Ponto de Coleta Área do LUC-05,791.4027848847077,557.0611241340474,5534.826360501881,,,,,,,85,,
2025-08-11T17:12:37.429Z,2025-08-03,Ponto de Coleta Área do LUC-09,1151.4284954975333,836.8790793919497,8079.134030372334,,,,,,,86,,
2025-08-11T17:12:37.429Z,2025-08-03,Ponto de Coleta Área do LUC-12,1767.842081953767,1337.529706844138,12456.902833916944,,,,,,,87,,
2025-08-11T17:12:37.429Z,2025-08-03,Ponto de Coleta Área do LUC-43,546.7277754267036,423.9954918761859,3862.803853755066,,,,,,,88,,
2025-08-11T17:12:37.429Z,2025-08-03,Unidade de Tratamento de Gás de Cacimbas - UTGC,,,,,,,,,,89,,
2025-08-11T17:12:37.429Z,2025-08-03,UTP Azulão,624.01035,,3924.90029943,,,,,,,90,,
2025-08-11T17:12:37.429Z,2025-08-02,,30652.83006353804,807.0851939942679,35729.23451672319,,,,,,,,,
2025-08-11T17:12:37.429Z,2025-08-02,Estação Coletora de Gavião Real,1653.0777132650085,,10397.52820089425,Eneva,Estação / Pto de Coleta de Gás Nat.,MA,Santo Antônio dos Lopes,"MERO(27/07/2025), AnC_MERO(27/07/2025)",GAVIÃO REAL,28,,FPADG
2025-08-11T17:12:37.429Z,2025-08-02,Estação Coletora de Pilar,615.9424299999998,,3874.1546962139987,Origem Alagoas,Estação / Ponto de Coleta de Petróleo,AL,Pilar,BÚZIOS(13/01/2023),,33,,FPBAR
2025-08-11T17:12:37.429Z,2025-08-02,Estação de Produção e Escoamento de Gavião Branco,3272.328739970048,,20582.293308663608,Petrobras,FPSO,AM,Lima Campos,"BÚZIOS(01/07/2024), TAMBUATÁ(31/12/2024), BÚZIOS_ECO(31/12/2024)",GAVIÃO BRANCO,13,,FPTAM
2025-08-11T17:12:37.429Z,2025-08-02,Estação Produtora de Gavião Preto,3042.2582767649433,,19135.19610919614,Enauta Energia,FIXA,ES,Bernardo do Mearim,MARLIM(23/06/2023),GAVIÃO PRETO,12,,FPAGA
2025-08-11T17:12:37.429Z,2025-08-02,FPSO ALEXANDRE DE GUSMÃO,2896.0321999999996,44244.35609676973,62459.81942832973,TotalEnergies EP,SEMI SUBMERSÍVEL,,Coari,MARLIM(29/10/2022),CACIMBAS,50,,FPANE
2025-08-11T17:12:37.429Z,2025-08-02,FPSO Almirante Barroso,3874.295760000001,100504.32395918368,124872.86943043162,Karoon Brasil,FPU,,Linhares,ATLANTA(29/10/2024),AZULÃO,,,FPSOATLANTA
2025-08-11T17:12:37.429Z,2025-08-02,FPSO Almirante Tamandaré,8018.54663,194685.45575821027,245120.51035158426,BW Maromba,TLWP,,Silves,SÉPIA(02/01/2021),,57,,FPCRC
2025-08-11T17:12:37.429Z,2025-08-02,FPSO ANITA GARIBALDI,732.0634799999999,31535.470786643997,36140.003663148,Shell Brasil,,,,"JUBARTE(31/08/2012), BALEIA AZUL(31/08/2012), PIRAMBU(31/08/2012)",,71,,FCDA
2025-08-11T17:12:37.429Z,2025-08-02,FPSO ANNA NERY,686.3404,38577.746826926996,42894.690674846985,Petro Rio Jaguar,,,,TUPI(26/04/2009),,67,,FPCAR
2025-08-11T17:12:37.429Z,2025-08-02,FPSO ATLANTA,338.21059999999994,41449.925784828,43577.202816708,Prio Bravo,,,,TARTARUGA VERDE(31/12/2017),,15,,FPCGZ
2025-08-11T17:12:37.429Z,2025-08-02,FPSO Carioca (MV-30),6055.229020000001,158837.72291414873,196923.90240414467,Equinor Brasil,,,,LAPA(30/08/2016),,10,,FPCCG
2025-08-11T17:12:37.429Z,2025-08-02,FPSO CIDADE DE ANCHIETA,855.9680000000001,18863.578513348795,24247.446039748793,3R Petroleum Off,,,,SAPINHOÁ(10/11/2014),,11,,FPCIB
2025-08-11T17:12:37.429Z,2025-08-02,FPSO CIDADE DE ANGRA DOS REIS,,,,Trident Energy,,,,TUPI(31/07/2015),,12,,FPCIG
2025-08-11T17:12:37.429Z,2025-08-02,FPSO Cidade de Campos dos Goytacazes,714.3312699999998,68962.85149216319,73455.85231420919,Perenco Brasil,,,,"BAÚNA(25/01/2013), PIRACABA(25/01/2013)",,13,,FPCI
2025-08-11T17:12:37.429Z,2025-08-02,FPSO CIDADE DE CARAGUATATUBA,1610.3136600000003,41462.89559144041,51591.4464501084,,,,,TUPI(14/10/2014),,14,,FPCMB
2025-08-11T17:12:37.429Z,2025-08-02,FPSO CIDADE DE ILHA BELA,2984.5539999999996,62961.98940609598,81734.237155296,,,,,TUPI(28/01/2016),,15,,FPCMC
2025-08-11T17:12:37.429Z,2025-08-02,FPSO CIDADE DE ITAGUAÍ,6674.059410000002,105571.92598472521,147550.4248617432,,,,,MARLIM LESTE(12/01/2008),,16,,FPNT
2025-08-11T17:12:37.429Z,2025-08-02,FPSO CIDADE DE ITAJAÍ,303.7403,19739.6575834128,21650.123322352803,,,,,TUPI(28/05/2013),,17,,FPCP
2025-08-11T17:12:37.429Z,2025-08-02,FPSO CIDADE DE MANGARATIBA,5685.463519999999,98884.09741478399,134644.52586287996,,,,,"URUGUÁ(14/07/2010), TAMBAÚ(13/11/2014)",,18,,FPCST
2025-08-11T17:12:37.429Z,2025-08-02,FPSO CIDADE DE MARICÁ,5242.525359999998,125697.79165404115,158672.22766336915,,,,,SAPINHOÁ(01/12/2012),,19,,FPCSP
2025-08-11T17:12:37.429Z,2025-08-02,FPSO CIDADE DE NITEROI,,,,,,,,TUPI(31/05/2016),,20,,FPCSQ
2025-08-11T17:12:37.429Z,2025-08-02,FPSO CIDADE DE PARATY,4209.40287,93675.3229009203,120151.62507264627,,,,,GOLFINHO(15/11/2007),,21,,CVIX
2025-08-11T17:12:37.429Z,2025-08-02,FPSO CIDADE DE SANTOS,,,,,,,,"ABALONE(12/07/2009), OSTRA(26/01/2011), ARGONAUTA(26/01/2011)",,22,,FPSO ESP SANTO
2025-08-11T17:12:37.429Z,2025-08-02,FPSO CIDADE DE SÃO PAULO,2851.4094199999995,60419.41652326143,78354.21149317747,,,,,FRADE(07/06/2009),,23,,FPSO FRADE
2025-08-11T17:12:37.429Z,2025-08-02,FPSO CIDADE DE SAQUAREMA,5716.591589999999,106303.20604685758,142259.42382963956,,,,,MERO(13/05/2021),,24,,FPGNB
2025-08-11T17:12:37.429Z,2025-08-02,FPSO CIDADE DE VITÓRIA,8844.18814797395,,9189.92826449795,,,,,MERO(28/07/2024),,25,,FPMDC
2025-08-11T17:12:37.429Z,2025-08-02,FPSO ESPIRITO SANTO,433.5500000000002,31203.3581508,33930.3009408,,,,,JUBARTE(13/01/2025),,26,,FPMQT
2025-08-11T17:12:37.429Z,2025-08-02,FPSO FRADE,311.356,30618.884712701998,32577.251681502,,,,,MERO(31/07/2017),,27,,FPSOPL
2025-08-11T17:12:37.429Z,2025-08-02,FPSO GUANABARA,12049.541760000004,183594.68354332598,259383.89130537407,,,,,MERO(11/04/2023),,28,,FPSTB
2025-08-11T17:12:37.429Z,2025-08-02,FPSO Marechal  Duque de Caxias,11639.795319999996,180011.2620508343,253223.24665457028,,,,,TUBARÃO MARTELO(03/11/2013),,29,,OSX3
2025-08-11T17:12:37.429Z,2025-08-02,FPSO MARIA QUITERIA,1056.127272978316,29804.996327006083,36447.825648585094,,,,,PEREGRINO(22/03/2011),,30,,PEREGRINO A
2025-08-11T17:12:37.429Z,2025-08-02,FPSO PIONEIRO DE LIBRA,2619.83934,39190.04726482561,55668.312745557596,,,,,"PEREGRINO(01/10/2021), PITANGOLA(01/10/2021)",,31,,PEREGRINO B
2025-08-11T17:12:37.429Z,2025-08-02,FPSO SEPETIBA,11979.6673,180562.87876878798,255912.59015232805,,,,,PEROÁ(27/01/2011),,32,,WHP-C
2025-08-11T17:12:37.429Z,2025-08-02,FPSO_OSX3,7290.39416449765,,7436.495768729544,,,,,MARIMBÁ(21/06/1993),,33,,PPER
2025-08-11T17:12:37.429Z,2025-08-02,Peregrino A,52069.59385118172,,52414.41412385165,,,,,ALBACORA(27/09/1996),,34,,P-08
2025-08-11T17:12:37.429Z,2025-08-02,Peregrino B,5230.220697081378,,5249.235335297389,,,,,ALBACORA(17/08/1998),,35,,P-25
2025-08-11T17:12:37.429Z,2025-08-02,PEREGRINO C,100.3879826659123,41124.831445386415,41756.25177875847,,,,,MARLIM SUL(16/12/2001),,36,,P-31
2025-08-11T17:12:37.429Z,2025-08-02,PEROA,2.248,,14.1394704,,,,,BARRACUDA(21/12/2004),,37,,P-40
2025-08-11T17:12:37.429Z,2025-08-02,PETROBRAS 08,117.50263000000001,9344.9327060383,10084.000748212298,,,,,"CARATINGA(28/02/2005), BARRACUDA(01/01/2005)",,38,,P-43
2025-08-11T17:12:37.429Z,2025-08-02,PETROBRAS 25,,,,,,,,ALBACORA LESTE(21/04/2006),,39,,P-48
2025-08-11T17:12:37.429Z,2025-08-02,PETROBRAS 31,,,,,,,,MARLIM SUL(24/01/2009),,40,,P-50
2025-08-11T17:12:37.429Z,2025-08-02,PETROBRAS 40,1673.3798900000002,37088.422986909565,47613.64781903156,,,,,RONCADOR(23/11/2007),,41,,P-51
2025-08-11T17:12:37.429Z,2025-08-02,PETROBRAS 43,314.68653,24584.075594825998,26563.390931219998,,,,,MARLIM LESTE(30/11/2008),,42,,P-52
2025-08-11T17:12:37.429Z,2025-08-02,PETROBRAS 48,418.68017000000003,21791.323787359466,24424.738320625464,,,,,RONCADOR(12/12/2007),,43,,P-53
2025-08-11T17:12:37.429Z,2025-08-02,PETROBRAS 50,1280.6088000000002,34877.731376267984,42932.504606507995,,,,,RONCADOR(01/01/2014),,44,,P-54
2025-08-11T17:12:37.429Z,2025-08-02,PETROBRAS 51,208.67643000000007,15364.5056282955,16677.0386377095,,,,,MARLIM SUL(01/08/2011),,45,,P-55
2025-08-11T17:12:37.429Z,2025-08-02,PETROBRAS 52,,,,,,,,JUBARTE(15/12/2010),,46,,P-56
2025-08-11T17:12:37.429Z,2025-08-02,PETROBRAS 53,672.0198900000001,45109.47990632514,49336.35061044714,,,,,"BALEIA FRANCA(15/02/2014), JUBARTE(02/03/2014), BALEIA AZUL(17/03/2014)",,47,,P-57
2025-08-11T17:12:37.429Z,2025-08-02,PETROBRAS 54,223.66232000000002,27991.942320738,29398.733581074004,,,,,PAPA-TERRA(31/12/2013),,48,,P-58
2025-08-11T17:12:37.429Z,2025-08-02,PETROBRAS 55,649.8167599999999,24180.198164017635,28267.41562106564,,,,,RONCADOR(30/04/2014),,49,,P-61
2025-08-11T17:12:37.429Z,2025-08-02,PETROBRAS 56,436.43996,18914.349725001182,21659.46978540918,,,,,PAPA-TERRA(16/11/2013),,50,,P-62
2025-08-11T17:12:37.429Z,2025-08-02,PETROBRAS 57,313.17099999999994,32284.037370287995,34253.82032608799,,,,,TUPI(08/02/2016),,51,,P-63
2025-08-11T17:12:37.429Z,2025-08-02,PETROBRAS 58,2230.870503027417,73418.18585657227,87449.91514651412,,,,,TUPI(25/03/2018),,52,,P-66
2025-08-11T17:12:37.429Z,2025-08-02,PETROBRAS 61,13554.218135537029,,14182.98498422563,,,,,BERBIGÃO(19/09/2018),,53,,P-67
2025-08-11T17:12:37.429Z,2025-08-02,PETROBRAS 62,1934.803,17251.180597213195,29420.70450661319,,,,,TUPI(15/06/2018),,54,,P-68
2025-08-11T17:12:37.429Z,2025-08-02,PETROBRAS 63,4704.047410818968,,4864.994011006367,,,,,ATAPU(21/07/2020),,55,,P-69
2025-08-11T17:12:37.429Z,2025-08-02,Petrobras 66 (P-66),5692.860680000002,102297.1849542776,138104.14005934165,,,,,ITAPU(30/11/2022),,56,,P-70
2025-08-11T17:12:37.429Z,2025-08-02,Petrobras 67 (P-67),5863.3525599999975,143449.19247213384,180328.50740402186,,,,,BÚZIOS(01/12/2017),,57,,P-71
2025-08-11T17:12:37.429Z,2025-08-02,Petrobras 68,3989.755109999999,128989.70282166715,154084.46451254512,,,,,BÚZIOS(06/09/2018),,58,,P-74
2025-08-11T17:12:37.429Z,2025-08-02,Petrobras 69,383.7932999999999,7714.339314791997,10128.322413131995,,,,,BÚZIOS(20/11/2018),,59,,P-75
2025-08-11T17:12:37.429Z,2025-08-02,Petrobras 70,5402.737119999999,151888.73701141425,185870.87294879026,,,,,BÚZIOS(16/02/2019),,60,,P-76
2025-08-11T17:12:37.429Z,2025-08-02,PETROBRAS 71,2728.19421,159818.9574818869,176978.7534239449,,,,,CARAPEBA(31/12/1988),,61,,P-77
2025-08-11T17:12:37.429Z,2025-08-02,Petrobras 74 (P-74),3910.10611,93077.62621050519,117671.41162118313,,,,,CARAPEBA(12/01/1994),,62,,PCP-I
2025-08-11T17:12:37.429Z,2025-08-02,Petrobras 75 (P-75),6457.039910000001,120093.26776910354,160706.75739502153,,,,,"CONGRO(19/08/1983), CORVINA(19/08/1983), MALHADO(19/08/1983), ANEQUIM(07/05/1984), BAGRE(07/05/1984), CHERNE(07/05/1984), PARATI(07/05/1984)",,63,,PCP-II
2025-08-11T17:12:37.429Z,2025-08-02,Petrobras 76,4172.722609999999,77717.34136370178,103962.9320360798,,,,,CHERNE(13/12/1983),,64,,PCP-III
2025-08-11T17:12:37.429Z,2025-08-02,Petrobras 77,6938.0599200000015,161783.93580366057,205422.94508847658,,,,,"ENCHOVA(20/12/2010), ENCHOVA OESTE(20/12/2010)",,65,,PCH-I
2025-08-11T17:12:37.429Z,2025-08-02,PLATAFORMA DE CARAPEBA-I,233.05610149338332,,239.6590817411221,,,,,"GAROUPA(02/01/1979), GAROUPINHA(02/01/1979), VIOLA(02/01/1979)",,66,,PCH-II
2025-08-11T17:12:37.429Z,2025-08-02,PLATAFORMA DE CARAPEBA-II,2100.05570689579,,2151.3143501056466,,,,,MANATI(14/01/2007),,67,,PCE-1
2025-08-11T17:12:37.429Z,2025-08-02,PLATAFORMA DE CARAPEBA-III,4509.39581718969,,4594.587598372887,,,,,MEXILHÃO(19/04/2011),,68,,PGP-1
2025-08-11T17:12:37.429Z,2025-08-02,PLATAFORMA DE CHERNE-1,,,,,,,,NAMORADO(01/09/1984),,69,,PMNT
2025-08-11T17:12:37.429Z,2025-08-02,PLATAFORMA DE CHERNE-2,,,,,,,,PAMPO(01/01/1984),,70,,PMXL-1
2025-08-11T17:12:37.429Z,2025-08-02,PLATAFORMA DE ENCHOVA,175.10885999999977,8891.009187826337,9992.408895454337,,,,,PARGO(12/01/1988),,71,,PNA-2
2025-08-11T17:12:37.429Z,2025-08-02,PLATAFORMA DE GAROUPA,,,,,,,,VERMELHO(05/01/1989),,72,,PPM-1
2025-08-11T17:12:37.429Z,2025-08-02,PLATAFORMA DE MANATI 1,2050.61723,,12897.972253253998,,,,,VERMELHO(01/01/1989),,73,,PPG-1A
2025-08-11T17:12:37.429Z,2025-08-02,Plataforma de Mexilhão,1523.0607599999998,1087.5315792,10667.279147447998,,,,,VERMELHO(06/01/1989),,74,,PVM-1
2025-08-11T17:12:37.429Z,2025-08-02,PLATAFORMA DE NAMORADO-2,,,,,,,,POLVO(30/07/2007),,75,,PVM-2
2025-08-11T17:12:37.429Z,2025-08-02,PLATAFORMA DE PAMPO-1,125.99742000000006,7992.066251466001,8784.564823782,,,,,,,76,,PVM-3
2025-08-11T17:12:37.429Z,2025-08-02,PLATAFORMA DE PARGO-1A,3124.705256277358,,3175.389294814537,,,,,,,77,,POLVO A
2025-08-11T17:12:37.429Z,2025-08-02,PLATAFORMA DE VERMELHO-I,6305.798380555991,,6495.332826924089,,,,,,,78,,
2025-08-11T17:12:37.429Z,2025-08-02,PLATAFORMA DE VERMELHO-II,,,,,,,,,,79,,
2025-08-11T17:12:37.429Z,2025-08-02,PLATAFORMA DE VERMELHO-III,1263.4972065071577,,1425.9450958290895,,,,,,,80,,
2025-08-11T17:12:37.429Z,2025-08-02,Polo Arara,158,8126.913432038737,57067.714383770064,,,,,,,81,,
2025-08-11T17:12:37.429Z,2025-08-02,Polvo A,6251.419439502355,,6401.354191050461,,,,,,,82,,
2025-08-11T17:12:37.429Z,2025-08-02,Ponto de Coleta Área do IMT-03,324.99857261465127,548.6099747819305,2592.785996813564,,,,,,,83,,
2025-08-11T17:12:37.429Z,2025-08-02,Ponto de Coleta Área do LUC-04,1632.1249582374212,1113.9054521427317,11379.645014464462,,,,,,,84,,
2025-08-11T17:12:37.429Z,2025-08-02,Ponto de Coleta Área do LUC-05,761.8197042537242,539.5169917744952,5331.210567589569,,,,,,,85,,
2025-08-11T17:12:37.429Z,2025-08-02,Ponto de Coleta Área do LUC-09,730.6523256947825,560.7339521251776,5156.390950280221,,,,,,,86,,
2025-08-11T17:12:37.429Z,2025-08-02,Ponto de Coleta Área do LUC-12,1649.5609532254186,1314.0842115752232,11689.492695172461,,,,,,,87,,
2025-08-11T17:12:37.429Z,2025-08-02,Ponto de Coleta Área do LUC-43,543.4117939352636,424.9454058808102,3842.896907374831,,,,,,,88,,
2025-08-11T17:12:37.429Z,2025-08-02,Unidade de Tratamento de Gás de Cacimbas - UTGC,,,,,,,,,,89,,
2025-08-11T17:12:37.429Z,2025-08-02,UTP Azulão,635.9917000000003,,4000.2605946600015,,,,,,,90,,
2025-08-11T17:12:37.429Z,2025-08-01,,30770.583709848444,812.4118722830084,35880.49190413411,,,,,,,,,
2025-08-11T17:12:37.429Z,2025-08-01,Estação Coletora de Gavião Real,1519.5693295675492,,9557.78716911397,Eneva,Estação / Pto de Coleta de Gás Nat.,MA,Santo Antônio dos Lopes,"MERO(27/07/2025), AnC_MERO(27/07/2025)",GAVIÃO REAL,28,,FPADG
2025-08-11T17:12:37.429Z,2025-08-01,Estação Coletora de Pilar,625.7621400000002,,3935.9187081720006,Origem Alagoas,Estação / Ponto de Coleta de Petróleo,AL,Pilar,BÚZIOS(13/01/2023),,33,,FPBAR
2025-08-11T17:12:37.429Z,2025-08-01,Estação de Produção e Escoamento de Gavião Branco,3395.4132700186146,,21356.47038576308,Petrobras,FPSO,AM,Lima Campos,"BÚZIOS(01/07/2024), TAMBUATÁ(31/12/2024), BÚZIOS_ECO(31/12/2024)",GAVIÃO BRANCO,13,,FPTAM
2025-08-11T17:12:37.429Z,2025-08-01,Estação Produtora de Gavião Preto,3512.2631104138372,,22091.432511880954,Enauta Energia,FIXA,ES,Bernardo do Mearim,MARLIM(23/06/2023),GAVIÃO PRETO,12,,FPAGA
